Vehicle,Soc (%),K W,max power,battery capacity (kWh)
2024 BMW i7 eDrive50,97,69,205,102
2024 BMW i7 eDrive50,98,63,205,102
2024 BMW i7 eDrive50,99,54,205,102
2024 BMW i7 eDrive50,100,6,205,102
2019 Tesla Model S 75D (used),4,66,135,75
2019 Tesla Model S 75D (used),6,122,135,75
2019 Tesla Model S 75D (used),7,124,135,75
2019 Tesla Model S 75D (used),9,125,135,75
2019 Tesla Model S 75D (used),11,126,135,75
2019 Tesla Model S 75D (used),12,128,135,75
2019 Tesla Model S 75D (used),14,130,135,75
2019 Tesla Model S 75D (used),15,130,135,75
2019 Tesla Model S 75D (used),17,130,135,75
2019 Tesla Model S 75D (used),18,131,135,75
2019 Tesla Model S 75D (used),20,130,135,75
2019 Tesla Model S 75D (used),21,128,135,75
2019 Tesla Model S 75D (used),23,124,135,75
2019 Tesla Model S 75D (used),24,123,135,75
2019 Tesla Model S 75D (used),26,120,135,75
2019 Tesla Model S 75D (used),27,118,135,75
2019 Tesla Model S 75D (used),29,114,135,75
2019 Tesla Model S 75D (used),31,108,135,75
2019 Tesla Model S 75D (used),32,106,135,75
2019 Tesla Model S 75D (used),34,98,135,75
2019 Tesla Model S 75D (used),36,92,135,75
2019 Tesla Model S 75D (used),38,88,135,75
2019 Tesla Model S 75D (used),40,83,135,75
2019 Tesla Model S 75D (used),42,80,135,75
2019 Tesla Model S 75D (used),45,75,135,75
2019 Tesla Model S 75D (used),47,73,135,75
2019 Tesla Model S 75D (used),49,72,135,75
2019 Tesla Model S 75D (used),52,69,135,75
2019 Tesla Model S 75D (used),55,66,135,75
2019 Tesla Model S 75D (used),58,63,135,75
2019 Tesla Model S 75D (used),62,56,135,75
2019 Tesla Model S 75D (used),93,6,135,75
2019 Tesla Model S 75D (used),94,5,135,75
2019 Tesla Model S 75D (used),95,4,135,75
2019 Tesla Model S 75D (used),96,2,135,75
2019 Tesla Model S 75D (used),97,2,135,75
2019 Tesla Model S 75D (used),98,0,135,75
2019 Tesla Model S 75D (used),99,0,135,75
2019 Tesla Model S 75D (used),100,0,135,75
2019 Tesla Model S 75D (used),0,44,135,75
2019 Tesla Model S 75D (used),1,47,135,75
2019 Tesla Model S 75D (used),2,48,135,75
2019 Tesla Model S 75D (used),3,54,135,75
2019 Tesla Model S 75D (used),5,110,135,75
2019 Tesla Model S 75D (used),8,124,135,75
2019 Tesla Model S 75D (used),10,126,135,75
2019 Tesla Model S 75D (used),13,129,135,75
2019 Tesla Model S 75D (used),16,130,135,75
2019 Tesla Model S 75D (used),19,131,135,75
2019 Tesla Model S 75D (used),22,128,135,75
2019 Tesla Model S 75D (used),25,121,135,75
2019 Tesla Model S 75D (used),28,116,135,75
2019 Tesla Model S 75D (used),30,112,135,75
2019 Tesla Model S 75D (used),33,102,135,75
2019 Tesla Model S 75D (used),35,95,135,75
2019 Tesla Model S 75D (used),37,90,135,75
2019 Tesla Model S 75D (used),39,85,135,75
2019 Tesla Model S 75D (used),41,82,135,75
2019 Tesla Model S 75D (used),43,78,135,75
2019 Tesla Model S 75D (used),44,76,135,75
2019 Tesla Model S 75D (used),46,74,135,75
2019 Tesla Model S 75D (used),48,72,135,75
2019 Tesla Model S 75D (used),50,70,135,75
2019 Tesla Model S 75D (used),51,70,135,75
2019 Tesla Model S 75D (used),53,68,135,75
2019 Tesla Model S 75D (used),54,68,135,75
2019 Tesla Model S 75D (used),56,66,135,75
2019 Tesla Model S 75D (used),57,64,135,75
2019 Tesla Model S 75D (used),59,61,135,75
2019 Tesla Model S 75D (used),60,59,135,75
2019 Tesla Model S 75D (used),61,58,135,75
2019 Tesla Model S 75D (used),63,54,135,75
2019 Tesla Model S 75D (used),64,52,135,75
2019 Tesla Model S 75D (used),65,50,135,75
2019 Tesla Model S 75D (used),66,49,135,75
2019 Tesla Model S 75D (used),67,48,135,75
2019 Tesla Model S 75D (used),68,46,135,75
2019 Tesla Model S 75D (used),69,44,135,75
2019 Tesla Model S 75D (used),70,42,135,75
2019 Tesla Model S 75D (used),71,38,135,75
2019 Tesla Model S 75D (used),72,37,135,75
2019 Tesla Model S 75D (used),73,33,135,75
2019 Tesla Model S 75D (used),74,30,135,75
2019 Tesla Model S 75D (used),75,29,135,75
2019 Tesla Model S 75D (used),76,27,135,75
2019 Tesla Model S 75D (used),77,26,135,75
2019 Tesla Model S 75D (used),78,25,135,75
2019 Tesla Model S 75D (used),79,24,135,75
2019 Tesla Model S 75D (used),80,22,135,75
2019 Tesla Model S 75D (used),81,22,135,75
2019 Tesla Model S 75D (used),82,20,135,75
2019 Tesla Model S 75D (used),83,20,135,75
2019 Tesla Model S 75D (used),84,18,135,75
2019 Tesla Model S 75D (used),85,18,135,75
2019 Tesla Model S 75D (used),86,16,135,75
2019 Tesla Model S 75D (used),87,15,135,75
2019 Tesla Model S 75D (used),88,14,135,75
2019 Tesla Model S 75D (used),89,12,135,75
2019 Tesla Model S 75D (used),90,10,135,75
2019 Tesla Model S 75D (used),91,9,135,75
2019 Tesla Model S 75D (used),92,8,135,75
2024 Tesla Model 3 LR RWD,1,174,255,75
2024 Tesla Model 3 LR RWD,2,233,255,75
2024 Tesla Model 3 LR RWD,4,250,255,75
2024 Tesla Model 3 LR RWD,5,250,255,75
2024 Tesla Model 3 LR RWD,6,251,255,75
2024 Tesla Model 3 LR RWD,8,249,255,75
2024 Tesla Model 3 LR RWD,9,247,255,75
2024 Tesla Model 3 LR RWD,10,245,255,75
2024 Tesla Model 3 LR RWD,12,242,255,75
2024 Tesla Model 3 LR RWD,13,241,255,75
2024 Tesla Model 3 LR RWD,14,240,255,75
2024 Tesla Model 3 LR RWD,16,240,255,75
2024 Tesla Model 3 LR RWD,17,240,255,75
2024 Tesla Model 3 LR RWD,18,237,255,75
2024 Tesla Model 3 LR RWD,19,228,255,75
2024 Tesla Model 3 LR RWD,21,221,255,75
2024 Tesla Model 3 LR RWD,22,217,255,75
2024 Tesla Model 3 LR RWD,23,212,255,75
2024 Tesla Model 3 LR RWD,25,204,255,75
2024 Tesla Model 3 LR RWD,26,201,255,75
2024 Tesla Model 3 LR RWD,27,197,255,75
2024 Tesla Model 3 LR RWD,29,188,255,75
2024 Tesla Model 3 LR RWD,30,184,255,75
2024 Tesla Model 3 LR RWD,32,176,255,75
2024 Tesla Model 3 LR RWD,33,170,255,75
2024 Tesla Model 3 LR RWD,34,167,255,75
2024 Tesla Model 3 LR RWD,36,159,255,75
2024 Tesla Model 3 LR RWD,37,150,255,75
2024 Tesla Model 3 LR RWD,39,142,255,75
2024 Tesla Model 3 LR RWD,40,139,255,75
2024 Tesla Model 3 LR RWD,42,131,255,75
2024 Tesla Model 3 LR RWD,44,122,255,75
2024 Tesla Model 3 LR RWD,45,119,255,75
2024 Tesla Model 3 LR RWD,47,111,255,75
2024 Tesla Model 3 LR RWD,49,106,255,75
2024 Tesla Model 3 LR RWD,51,102,255,75
2024 Tesla Model 3 LR RWD,53,99,255,75
2024 Tesla Model 3 LR RWD,55,96,255,75
2024 Tesla Model 3 LR RWD,57,92,255,75
2024 Tesla Model 3 LR RWD,59,90,255,75
2024 Tesla Model 3 LR RWD,61,86,255,75
2024 Tesla Model 3 LR RWD,63,82,255,75
2024 Tesla Model 3 LR RWD,66,75,255,75
2024 Tesla Model 3 LR RWD,69,69,255,75
2024 Tesla Model 3 LR RWD,73,62,255,75
2024 Tesla Model 3 LR RWD,80,49,255,75
2024 Tesla Model 3 LR RWD,0,165,255,75
2024 Tesla Model 3 LR RWD,3,250,255,75
2024 Tesla Model 3 LR RWD,7,250,255,75
2024 Tesla Model 3 LR RWD,11,243,255,75
2024 Tesla Model 3 LR RWD,15,240,255,75
2024 Tesla Model 3 LR RWD,20,227,255,75
2024 Tesla Model 3 LR RWD,24,209,255,75
2024 Tesla Model 3 LR RWD,28,193,255,75
2024 Tesla Model 3 LR RWD,31,181,255,75
2024 Tesla Model 3 LR RWD,35,164,255,75
2024 Tesla Model 3 LR RWD,38,146,255,75
2024 Tesla Model 3 LR RWD,41,136,255,75
2024 Tesla Model 3 LR RWD,43,126,255,75
2024 Tesla Model 3 LR RWD,46,115,255,75
2024 Tesla Model 3 LR RWD,48,108,255,75
2024 Tesla Model 3 LR RWD,50,104,255,75
2024 Tesla Model 3 LR RWD,52,101,255,75
2024 Tesla Model 3 LR RWD,54,97,255,75
2024 Tesla Model 3 LR RWD,56,94,255,75
2024 Tesla Model 3 LR RWD,58,91,255,75
2024 Tesla Model 3 LR RWD,60,88,255,75
2024 Tesla Model 3 LR RWD,62,83,255,75
2024 Tesla Model 3 LR RWD,64,80,255,75
2024 Tesla Model 3 LR RWD,65,78,255,75
2024 Tesla Model 3 LR RWD,67,72,255,75
2024 Tesla Model 3 LR RWD,68,71,255,75
2024 Tesla Model 3 LR RWD,70,67,255,75
2024 Tesla Model 3 LR RWD,71,66,255,75
2024 Tesla Model 3 LR RWD,72,64,255,75
2024 Tesla Model 3 LR RWD,74,61,255,75
2024 Tesla Model 3 LR RWD,75,58,255,75
2024 Tesla Model 3 LR RWD,76,57,255,75
2024 Tesla Model 3 LR RWD,77,54,255,75
2024 Tesla Model 3 LR RWD,78,53,255,75
2024 Tesla Model 3 LR RWD,79,51,255,75
2024 Tesla Model 3 LR RWD,81,47,255,75
2024 Tesla Model 3 LR RWD,82,46,255,75
2024 Tesla Model 3 LR RWD,83,45,255,75
2024 Tesla Model 3 LR RWD,84,43,255,75
2024 Tesla Model 3 LR RWD,85,41,255,75
2024 Tesla Model 3 LR RWD,86,40,255,75
2024 Tesla Model 3 LR RWD,87,37,255,75
2024 Tesla Model 3 LR RWD,88,36,255,75
2024 Tesla Model 3 LR RWD,89,34,255,75
2024 Tesla Model 3 LR RWD,90,32,255,75
2024 Tesla Model 3 LR RWD,91,29,255,75
2024 Tesla Model 3 LR RWD,92,26,255,75
2024 Tesla Model 3 LR RWD,93,23,255,75
2024 Tesla Model 3 LR RWD,94,21,255,75
2024 Tesla Model 3 LR RWD,95,18,255,75
2024 Tesla Model 3 LR RWD,96,15,255,75
2024 Tesla Model 3 LR RWD,97,12,255,75
2024 Tesla Model 3 LR RWD,98,9,255,75
2024 Tesla Model 3 LR RWD,99,4,255,75
2024 Tesla Model 3 LR RWD,100,0,255,75
2022 Ford F150 Lightning Platinum,1,157,170,131
2022 Ford F150 Lightning Platinum,2,159,170,131
2022 Ford F150 Lightning Platinum,4,160,170,131
2022 Ford F150 Lightning Platinum,6,162,170,131
2022 Ford F150 Lightning Platinum,8,164,170,131
2022 Ford F150 Lightning Platinum,10,166,170,131
2022 Ford F150 Lightning Platinum,12,166,170,131
2022 Ford F150 Lightning Platinum,14,167,170,131
2022 Ford F150 Lightning Platinum,16,168,170,131
2022 Ford F150 Lightning Platinum,18,168,170,131
2022 Ford F150 Lightning Platinum,20,168,170,131
2022 Ford F150 Lightning Platinum,22,69,170,131
2022 Ford F150 Lightning Platinum,23,153,170,131
2022 Ford F150 Lightning Platinum,25,157,170,131
2022 Ford F150 Lightning Platinum,27,133,170,131
2022 Ford F150 Lightning Platinum,28,133,170,131
2022 Ford F150 Lightning Platinum,30,134,170,131
2022 Ford F150 Lightning Platinum,32,134,170,131
2022 Ford F150 Lightning Platinum,33,135,170,131
2022 Ford F150 Lightning Platinum,35,135,170,131
2022 Ford F150 Lightning Platinum,37,135,170,131
2022 Ford F150 Lightning Platinum,38,136,170,131
2022 Ford F150 Lightning Platinum,40,136,170,131
2022 Ford F150 Lightning Platinum,41,136,170,131
2022 Ford F150 Lightning Platinum,43,135,170,131
2022 Ford F150 Lightning Platinum,45,132,170,131
2022 Ford F150 Lightning Platinum,46,128,170,131
2022 Ford F150 Lightning Platinum,48,126,170,131
2022 Ford F150 Lightning Platinum,49,124,170,131
2022 Ford F150 Lightning Platinum,51,123,170,131
2022 Ford F150 Lightning Platinum,52,123,170,131
2022 Ford F150 Lightning Platinum,54,122,170,131
2022 Ford F150 Lightning Platinum,55,121,170,131
2022 Ford F150 Lightning Platinum,57,122,170,131
2022 Ford F150 Lightning Platinum,58,120,170,131
2022 Ford F150 Lightning Platinum,59,121,170,131
2022 Ford F150 Lightning Platinum,61,121,170,131
2022 Ford F150 Lightning Platinum,62,120,170,131
2022 Ford F150 Lightning Platinum,64,121,170,131
2022 Ford F150 Lightning Platinum,65,122,170,131
2022 Ford F150 Lightning Platinum,66,121,170,131
2022 Ford F150 Lightning Platinum,68,122,170,131
2022 Ford F150 Lightning Platinum,69,123,170,131
2022 Ford F150 Lightning Platinum,71,122,170,131
2022 Ford F150 Lightning Platinum,72,87,170,131
2022 Ford F150 Lightning Platinum,73,101,170,131
2022 Ford F150 Lightning Platinum,74,102,170,131
2022 Ford F150 Lightning Platinum,75,107,170,131
2022 Ford F150 Lightning Platinum,76,103,170,131
2022 Ford F150 Lightning Platinum,78,95,170,131
2022 Ford F150 Lightning Platinum,79,88,170,131
2022 Ford F150 Lightning Platinum,80,78,170,131
2022 Ford F150 Lightning Platinum,80,61,170,131
2022 Ford F150 Lightning Platinum,81,61,170,131
2022 Ford F150 Lightning Platinum,82,61,170,131
2022 Ford F150 Lightning Platinum,82,60,170,131
2022 Ford F150 Lightning Platinum,83,57,170,131
2022 Ford F150 Lightning Platinum,84,53,170,131
2022 Ford F150 Lightning Platinum,84,50,170,131
2022 Ford F150 Lightning Platinum,85,47,170,131
2022 Ford F150 Lightning Platinum,86,43,170,131
2022 Ford F150 Lightning Platinum,86,42,170,131
2022 Ford F150 Lightning Platinum,87,42,170,131
2022 Ford F150 Lightning Platinum,87,41,170,131
2022 Ford F150 Lightning Platinum,87,35,170,131
2022 Ford F150 Lightning Platinum,88,35,170,131
2022 Ford F150 Lightning Platinum,88,29,170,131
2022 Ford F150 Lightning Platinum,88,28,170,131
2022 Ford F150 Lightning Platinum,89,29,170,131
2022 Ford F150 Lightning Platinum,89,20,170,131
2022 Ford F150 Lightning Platinum,89,22,170,131
2022 Ford F150 Lightning Platinum,90,19,170,131
2022 Ford F150 Lightning Platinum,90,23,170,131
2023 Ford F150 Lightning Lariat,2,144,155,131
2023 Ford F150 Lightning Lariat,4,146,155,131
2023 Ford F150 Lightning Lariat,6,148,155,131
2023 Ford F150 Lightning Lariat,9,149,155,131
2023 Ford F150 Lightning Lariat,11,151,155,131
2023 Ford F150 Lightning Lariat,13,151,155,131
2023 Ford F150 Lightning Lariat,15,151,155,131
2023 Ford F150 Lightning Lariat,17,152,155,131
2023 Ford F150 Lightning Lariat,19,152,155,131
2023 Ford F150 Lightning Lariat,21,153,155,131
2023 Ford F150 Lightning Lariat,23,154,155,131
2023 Ford F150 Lightning Lariat,25,155,155,131
2023 Ford F150 Lightning Lariat,28,144,155,131
2023 Ford F150 Lightning Lariat,30,140,155,131
2023 Ford F150 Lightning Lariat,32,134,155,131
2023 Ford F150 Lightning Lariat,35,126,155,131
2023 Ford F150 Lightning Lariat,38,121,155,131
2023 Ford F150 Lightning Lariat,41,118,155,131
2023 Ford F150 Lightning Lariat,44,115,155,131
2023 Ford F150 Lightning Lariat,48,113,155,131
2023 Ford F150 Lightning Lariat,52,116,155,131
2023 Ford F150 Lightning Lariat,55,119,155,131
2023 Ford F150 Lightning Lariat,59,120,155,131
2023 Ford F150 Lightning Lariat,62,120,155,131
2023 Ford F150 Lightning Lariat,69,118,155,131
2023 Ford F150 Lightning Lariat,73,117,155,131
2023 Ford F150 Lightning Lariat,77,110,155,131
2023 Ford F150 Lightning Lariat,96,12,155,131
2023 Ford F150 Lightning Lariat,97,10,155,131
2023 Ford F150 Lightning Lariat,98,9,155,131
2023 Ford F150 Lightning Lariat,99,6,155,131
2023 Ford F150 Lightning Lariat,1,144,155,131
2023 Ford F150 Lightning Lariat,3,144,155,131
2023 Ford F150 Lightning Lariat,5,147,155,131
2023 Ford F150 Lightning Lariat,7,148,155,131
2023 Ford F150 Lightning Lariat,8,149,155,131
2023 Ford F150 Lightning Lariat,14,151,155,131
2023 Ford F150 Lightning Lariat,16,152,155,131
2023 Ford F150 Lightning Lariat,18,152,155,131
2023 Ford F150 Lightning Lariat,76,109,155,131
2023 Ford F150 Lightning Lariat,78,110,155,131
2023 Ford F150 Lightning Lariat,79,109,155,131
2023 Ford F150 Lightning Lariat,80,55,155,131
2023 Ford F150 Lightning Lariat,80,53,155,131
2023 Ford F150 Lightning Lariat,81,54,155,131
2023 Ford F150 Lightning Lariat,82,53,155,131
2023 Ford F150 Lightning Lariat,82,54,155,131
2023 Ford F150 Lightning Lariat,83,53,155,131
2023 Ford F150 Lightning Lariat,84,54,155,131
2023 Ford F150 Lightning Lariat,84,52,155,131
2023 Ford F150 Lightning Lariat,85,40,155,131
2023 Ford F150 Lightning Lariat,85,49,155,131
2023 Ford F150 Lightning Lariat,86,51,155,131
2023 Ford F150 Lightning Lariat,86,43,155,131
2023 Ford F150 Lightning Lariat,87,40,155,131
2023 Ford F150 Lightning Lariat,87,45,155,131
2023 Ford F150 Lightning Lariat,88,32,155,131
2023 Ford F150 Lightning Lariat,88,30,155,131
2023 Ford F150 Lightning Lariat,89,30,155,131
2023 Ford F150 Lightning Lariat,89,31,155,131
2023 Ford F150 Lightning Lariat,90,31,155,131
2023 Ford F150 Lightning Lariat,90,26,155,131
2023 Ford F150 Lightning Lariat,91,26,155,131
2023 Ford F150 Lightning Lariat,91,23,155,131
2023 Ford F150 Lightning Lariat,92,23,155,131
2023 Ford F150 Lightning Lariat,92,20,155,131
2023 Ford F150 Lightning Lariat,93,20,155,131
2023 Ford F150 Lightning Lariat,93,17,155,131
2023 Ford F150 Lightning Lariat,94,17,155,131
2023 Ford F150 Lightning Lariat,95,14,155,131
2023 Ford F150 Lightning Lariat,10,150,155,131
2023 Ford F150 Lightning Lariat,12,151,155,131
"2025 Rivian R1T tri motor, max (Electrify America)",3,197,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",5,199,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",7,200,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",9,203,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",11,205,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",13,206,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",14,204,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",16,207,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",18,207,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",20,209,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",22,209,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",24,211,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",26,212,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",28,212,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",30,208,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",31,199,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",33,176,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",36,149,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",38,143,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",41,138,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",44,139,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",47,142,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",49,144,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",52,148,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",54,151,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",57,155,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",59,147,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",62,140,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",65,114,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",69,114,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",74,89,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",0,189,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",1,190,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",2,195,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",4,198,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",6,200,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",8,201,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",10,204,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",12,205,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",15,204,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",17,207,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",19,208,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",21,209,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",23,210,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",25,211,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",27,212,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",29,213,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",32,187,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",34,165,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",35,156,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",37,145,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",39,141,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",40,140,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",42,138,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",43,138,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",45,140,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",46,141,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",48,143,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",50,145,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",51,147,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",53,149,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",55,151,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",56,153,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",58,147,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",60,146,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",61,146,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",63,140,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",64,141,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",66,113,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",67,114,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",68,114,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",70,111,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",71,110,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",72,89,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",73,89,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",75,86,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",76,68,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",77,68,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",78,68,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",79,68,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",80,68,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",81,69,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",82,69,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",83,65,215,149
"2025 Rivian R1T tri motor, max (Electrify America)",84,63,215,149
