"Scenario_02_(2,2,0): MCU1(O1:ON, O2:OFF); MCU2(O1:ON, O2:OFF); MCU3(OFF); MCU4(OFF)"
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
1057,T1057: 17:37,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1058,T1058: 17:38,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1059,T1059: 17:39,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1060,T1060: 17:40,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,110kW,61.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1061,T1061: 17:41,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1062,T1062: 17:42,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1063,T1063: 17:43,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1064,T1064: 17:44,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1065,T1065: 17:45,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1066,T1066: 17:46,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1067,T1067: 17:47,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,109kW,61.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1068,T1068: 17:48,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1069,T1069: 17:49,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1070,T1070: 17:50,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1071,T1071: 17:51,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1072,T1072: 17:52,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1073,T1073: 17:53,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,108kW,61.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1074,T1074: 17:54,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1075,T1075: 17:55,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1076,T1076: 17:56,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1077,T1077: 17:57,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1078,T1078: 17:58,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1079,T1079: 17:59,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1080,T1080: 18:00,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,107kW,61.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1081,T1081: 18:01,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1082,T1082: 18:02,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1083,T1083: 18:03,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1084,T1084: 18:04,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1085,T1085: 18:05,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1086,T1086: 18:06,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1087,T1087: 18:07,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,106kW,61.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1088,T1088: 18:08,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,61.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,61.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1089,T1089: 18:09,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,61.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,61.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1090,T1090: 18:10,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1091,T1091: 18:11,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1092,T1092: 18:12,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1093,T1093: 18:13,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1094,T1094: 18:14,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1095,T1095: 18:15,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1096,T1096: 18:16,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1097,T1097: 18:17,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1098,T1098: 18:18,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,105kW,62.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1099,T1099: 18:19,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1100,T1100: 18:20,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1101,T1101: 18:21,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1102,T1102: 18:22,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1103,T1103: 18:23,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1104,T1104: 18:24,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1105,T1105: 18:25,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1106,T1106: 18:26,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1107,T1107: 18:27,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1108,T1108: 18:28,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1109,T1109: 18:29,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1110,T1110: 18:30,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1111,T1111: 18:31,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1112,T1112: 18:32,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,104kW,62.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1113,T1113: 18:33,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1114,T1114: 18:34,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1115,T1115: 18:35,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1116,T1116: 18:36,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1117,T1117: 18:37,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1118,T1118: 18:38,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1119,T1119: 18:39,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1120,T1120: 18:40,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1121,T1121: 18:41,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1122,T1122: 18:42,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1123,T1123: 18:43,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1124,T1124: 18:44,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1125,T1125: 18:45,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1126,T1126: 18:46,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,103kW,62.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1127,T1127: 18:47,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1128,T1128: 18:48,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1129,T1129: 18:49,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1130,T1130: 18:50,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1131,T1131: 18:51,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,62.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1132,T1132: 18:52,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,63.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,63.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1133,T1133: 18:53,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,63.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,63.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1134,T1134: 18:54,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,63.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,102kW,63.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
